effectiveDate,id,firstName,lastName,prefix,managerId,country,line1,city,zipCode,lastHireDate,originalHireDate,active,absent,timeZone
2025-01-30,22166,Jost,Gunpf,Herr,58,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-02-12,22166,Jost,Gunpf,Herr,58,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,22166,Jost,Gunpf,Herr,58,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-04-02,22166,Jost,Gunpf,Herr,58,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-09,22348,Paula,Dippel,Frau,9725,DEU,Grzegorz-Fliegner-Allee 115,Monschau,58491,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,null
2024-07-17,22348,Paula,Dippel,Frau,9725,DEU,Grzegorz-Fliegner-Allee 115,Monschau,58491,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,null
2024-07-25,22348,Paula,Dippel,Frau,9725,DEU,Grzegorz-Fliegner-Allee 115,Monschau,58491,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,null
2024-07-26,22348,Paula,Dippel,Frau,9725,DEU,Ernestine-Jäkel-Ring 3/7,Goslar,41066,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-29,22348,Paula,Dippel,Frau,9725,DEU,Ernestine-Jäkel-Ring 3/7,Goslar,41066,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-01,22348,Paula,Dippel,Frau,9725,DEU,Ernestine-Jäkel-Ring 3/7,Goslar,41066,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-06,22348,Paula,Dippel,Frau,9725,DEU,Ernestine-Jäkel-Ring 3/7,Goslar,41066,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,22348,Paula,Dippel,Frau,9725,DEU,Ernestine-Jäkel-Ring 3/7,Goslar,41066,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-01,22348,Paula,Dippel,Frau,9725,DEU,Ernestine-Jäkel-Ring 3/7,Goslar,41066,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-02,22348,Paula,Dippel,Frau,9725,DEU,Ernestine-Jäkel-Ring 3/7,Goslar,41066,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-04,22348,Paula,Dippel,Frau,9725,DEU,Ernestine-Jäkel-Ring 3/7,Goslar,41066,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-05,22348,Paula,Dippel,Frau,9725,DEU,Ernestine-Jäkel-Ring 3/7,Goslar,41066,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-09,22348,Paula,Dippel,Frau,9725,DEU,Ernestine-Jäkel-Ring 3/7,Goslar,41066,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-12,22348,Paula,Dippel,Frau,9725,DEU,Ernestine-Jäkel-Ring 3/7,Goslar,41066,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-02,22348,Paula,Dippel,Frau,9723,DEU,Ernestine-Jäkel-Ring 3/7,Goslar,41066,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-02-01,22348,Paula,Dippel,Frau,9723,DEU,Ernestine-Jäkel-Ring 3/7,Goslar,41066,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-02-03,22348,Paula,Dippel,Frau,9723,DEU,Ernestine-Jäkel-Ring 3/7,Goslar,41066,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,22348,Paula,Dippel,Frau,9723,DEU,Ernestine-Jäkel-Ring 3/7,Goslar,41066,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-05-27,22348,Paula,Dippel,Frau,9723,DEU,Ernestine-Jäkel-Ring 3/7,Goslar,41066,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-02-06,22534,Anatol,Pärtzelt,Herr,null,DEU,null,Osterburg,null,2025-04-15T00:00:00,2025-04-15T00:00:00,true,false,null
2025-02-07,22534,Anatol,Pärtzelt,Herr,null,DEU,null,Osterburg,null,2025-04-15T00:00:00,2025-04-15T00:00:00,true,false,null
2025-04-01,22534,Anatol,Pärtzelt,Herr,null,DEU,null,Osterburg,null,2025-04-15T00:00:00,2025-04-15T00:00:00,true,false,null
2025-04-14,22534,Anatol,Pärtzelt,Herr,2597,DEU,Fechnerweg 2,Guben,85047,2025-04-15T00:00:00,2025-04-15T00:00:00,true,false,null
2025-04-15,22534,Anatol,Pärtzelt,Herr,17823,DEU,Fechnerweg 2,Guben,85047,2025-04-15T00:00:00,2025-04-15T00:00:00,true,false,null
2025-04-16,22534,Anatol,Pärtzelt,Herr,2597,DEU,Fechnerweg 2,Guben,85047,2025-04-15T00:00:00,2025-04-15T00:00:00,true,false,null
2025-05-06,22534,Anatol,Pärtzelt,Herr,2597,DEU,Fechnerweg 2,Guben,85047,2025-04-15T00:00:00,2025-04-15T00:00:00,true,false,null
2024-01-01,22540,Konrad,Klemt,Herr,null,DEU,Hanno-Wagenknecht-Allee 37,Rastatt,16473,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,null
2024-07-10,22540,Konrad,Klemt,Herr,null,DEU,Hanno-Wagenknecht-Allee 37,Rastatt,16473,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,null
2024-08-21,22540,Konrad,Klemt,Herr,null,DEU,Hanno-Wagenknecht-Allee 37,Rastatt,16473,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,null
2024-08-30,22540,Konrad,Klemt,Herr,104,DEU,Girschnerplatz 201,Monschau,43340,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,null
2024-09-01,22540,Konrad,Klemt,Herr,104,DEU,Girschnerplatz 201,Monschau,43340,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-17,22540,Konrad,Klemt,Herr,104,DEU,Girschnerplatz 201,Monschau,43340,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-01,22540,Konrad,Klemt,Herr,104,DEU,Girschnerplatz 201,Monschau,43340,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,22540,Konrad,Klemt,Herr,104,DEU,Girschnerplatz 201,Monschau,43340,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-11-26,22540,Konrad,Klemt,Herr,104,DEU,Girschnerplatz 201,Monschau,43340,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-30,22540,Konrad,Klemt,Herr,104,DEU,Girschnerplatz 201,Monschau,43340,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,22540,Konrad,Klemt,Herr,104,DEU,Girschnerplatz 201,Monschau,43340,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-07-12,22639,Konrad,Trapp,null,null,DEU,Diethard-Linke-Weg 73,Schwabmünchen,null,2025-01-01T00:00:00,2025-01-01T00:00:00,true,false,null
2024-07-15,22639,Konrad,Trapp,null,null,DEU,Diethard-Linke-Weg 73,Schwabmünchen,null,2025-01-01T00:00:00,2025-01-01T00:00:00,true,false,null
2024-10-07,22639,Konrad,Trapp,null,null,DEU,Diethard-Linke-Weg 73,Schwabmünchen,null,2025-01-01T00:00:00,2025-01-01T00:00:00,true,false,null
2024-11-07,22639,Konrad,Trapp,null,null,DEU,Diethard-Linke-Weg 73,Schwabmünchen,null,2025-01-01T00:00:00,2025-01-01T00:00:00,true,false,null
2024-12-17,22639,Konrad,Trapp,null,null,DEU,Diethard-Linke-Weg 73,Schwabmünchen,null,2025-01-01T00:00:00,2025-01-01T00:00:00,true,false,null
2024-12-30,22639,Konrad,Trapp,null,159,DEU,Gerard-Liebelt-Platz 070,Kitzingen,22682,2025-01-01T00:00:00,2025-01-01T00:00:00,true,false,null
2025-01-01,22639,Konrad,Trapp,null,159,DEU,Gerard-Liebelt-Platz 070,Kitzingen,22682,2025-01-01T00:00:00,2025-01-01T00:00:00,true,false,null
2025-01-06,22639,Konrad,Trapp,null,159,DEU,Gerard-Liebelt-Platz 070,Kitzingen,22682,2025-01-01T00:00:00,2025-01-01T00:00:00,true,false,null
2025-01-07,22639,Konrad,Trapp,null,159,DEU,Gerard-Liebelt-Platz 070,Kitzingen,22682,2025-01-01T00:00:00,2025-01-01T00:00:00,true,false,null
2025-01-09,22639,Konrad,Trapp,null,159,DEU,Gerard-Liebelt-Platz 070,Kitzingen,22682,2025-01-01T00:00:00,2025-01-01T00:00:00,true,false,null
2025-03-01,22639,Konrad,Trapp,null,159,DEU,Gerard-Liebelt-Platz 070,Kitzingen,22682,2025-01-01T00:00:00,2025-01-01T00:00:00,true,false,null
2025-03-27,22639,Konrad,Trapp,null,159,DEU,Gerard-Liebelt-Platz 070,Kitzingen,22682,2025-01-01T00:00:00,2025-01-01T00:00:00,true,false,null
2024-07-16,22640,Ursel,Wagenknecht,null,null,DEU,null,Eisenhüttenstadt,null,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,null
2024-08-16,22640,Ursel,Wagenknecht,null,null,DEU,null,Eisenhüttenstadt,null,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,null
2024-08-30,22640,Ursel,Wagenknecht,null,159,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,null
2024-09-01,22640,Ursel,Wagenknecht,null,159,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,null
2024-09-02,22640,Ursel,Wagenknecht,null,159,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,null
2024-09-04,22640,Ursel,Wagenknecht,null,159,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,null
2024-09-10,22640,Ursel,Wagenknecht,null,159,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,null
2024-09-17,22640,Ursel,Wagenknecht,null,159,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,null
2024-10-07,22640,Ursel,Wagenknecht,null,159,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,null
2024-10-23,22640,Ursel,Wagenknecht,null,159,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,null
2024-11-06,22640,Ursel,Wagenknecht,null,159,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,null
2024-11-22,22640,Ursel,Wagenknecht,null,159,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,null
2025-01-01,22640,Ursel,Wagenknecht,null,159,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,null
2025-01-23,22640,Ursel,Wagenknecht,null,159,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-02-12,22640,Ursel,Wagenknecht,null,159,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-01,22640,Ursel,Wagenknecht,null,159,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,22640,Ursel,Wagenknecht,null,159,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-06-01,22640,Ursel,Wagenknecht,null,159,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-09-01T00:00:00,2024-09-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-01-01,22644,Karin,Christoph,null,null,DEU,Börnerring 1/9,Rostock,61407,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,null
2024-07-11,22644,Karin,Christoph,null,null,DEU,Börnerring 1/9,Rostock,61407,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,null
2024-07-31,22644,Karin,Christoph,Frau,13945,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,null
2024-08-01,22644,Karin,Christoph,Frau,22707,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-08,22644,Karin,Christoph,Frau,22707,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-21,22644,Karin,Christoph,Frau,22707,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-01,22644,Karin,Christoph,Frau,22707,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-17,22644,Karin,Christoph,Frau,22707,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-01,22644,Karin,Christoph,Frau,22707,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,22644,Karin,Christoph,Frau,22707,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-11-22,22644,Karin,Christoph,Frau,22707,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-01,22644,Karin,Christoph,Frau,22707,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-29,22644,Karin,Christoph,Frau,3585,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-02-12,22644,Karin,Christoph,Frau,3585,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,22644,Karin,Christoph,Frau,3585,DEU,Kostolzinplatz 928,Kitzingen,22682,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-01-01,22707,Susann,Aumann,null,null,DEU,Artur-Dörr-Allee 53,Schrobenhausen,null,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,null
2024-07-15,22707,Susann,Aumann,null,null,DEU,Artur-Dörr-Allee 53,Schrobenhausen,null,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,null
2024-07-30,22707,Susann,Aumann,null,null,DEU,Artur-Dörr-Allee 53,Schrobenhausen,null,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,null
2024-07-31,22707,Susann,Aumann,Frau,13945,DEU,Girschnerplatz 201,Monschau,43340,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,null
2024-08-01,22707,Susann,Aumann,Frau,45,DEU,Girschnerplatz 201,Monschau,43340,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-02,22707,Susann,Aumann,Frau,13945,DEU,Girschnerplatz 201,Monschau,43340,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-05,22707,Susann,Aumann,Frau,13945,DEU,Girschnerplatz 201,Monschau,43340,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-08,22707,Susann,Aumann,Frau,13945,DEU,Girschnerplatz 201,Monschau,43340,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-21,22707,Susann,Aumann,Frau,13945,DEU,Girschnerplatz 201,Monschau,43340,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-17,22707,Susann,Aumann,Frau,13945,DEU,Girschnerplatz 201,Monschau,43340,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-01,22707,Susann,Aumann,Frau,3585,DEU,Girschnerplatz 201,Monschau,43340,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-02,22707,Susann,Aumann,Frau,3585,DEU,Girschnerplatz 201,Monschau,43340,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-23,22707,Susann,Aumann,Frau,3585,DEU,Girschnerplatz 201,Monschau,43340,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-11-22,22707,Susann,Aumann,Frau,3585,DEU,Girschnerplatz 201,Monschau,43340,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-01,22707,Susann,Aumann,Frau,3585,DEU,Girschnerplatz 201,Monschau,43340,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-01-29,22707,Susann,Aumann,Frau,3585,DEU,Girschnerplatz 201,Monschau,43340,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-02-01,22707,Susann,Aumann,Frau,3585,DEU,Girschnerplatz 201,Monschau,43340,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-02-12,22707,Susann,Aumann,Frau,3585,DEU,Girschnerplatz 201,Monschau,43340,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-02-28,22707,Susann,Aumann,Frau,3585,DEU,Girschnerplatz 201,Monschau,43340,2024-08-01T00:00:00,2024-08-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-01,22707,Susann,Aumann,Frau,3585,DEU,Girschnerplatz 201,Monschau,43340,2024-08-01T00:00:00,2024-08-01T00:00:00,false,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-08-20,22791,Brita,Weinhage,null,null,DEU,Aleksandr-Carsten-Weg 2/8,Eisenhüttenstadt,43117,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,null
2024-11-21,22791,Brita,Weinhage,null,null,DEU,Aleksandr-Carsten-Weg 2/8,Eisenhüttenstadt,43117,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,null
2024-11-29,22791,Brita,Weinhage,null,143,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,null
2024-12-01,22791,Brita,Weinhage,null,143,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,null
2024-12-02,22791,Brita,Weinhage,null,143,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,null
2024-12-06,22791,Brita,Weinhage,null,143,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,null
2024-12-08,22791,Brita,Weinhage,null,143,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-12-12,22791,Brita,Weinhage,null,143,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-01,22791,Brita,Weinhage,null,143,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-03-27,22791,Brita,Weinhage,null,143,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-04-16,22791,Brita,Weinhage,null,143,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-04-30,22791,Brita,Weinhage,null,143,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2025-05-01,22791,Brita,Weinhage,null,143,DEU,Carolin-Freudenberger-Weg 4,Eisenhüttenstadt,13368,2024-12-01T00:00:00,2024-12-01T00:00:00,false,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-06-25,22853,Jörn,Gorlitz,null,null,null,null,null,null,null,null,true,false,null
2024-06-25,22854,Walli,Metz,null,null,null,null,null,null,null,null,true,false,null
2025-03-01,22854,Walli,Metz,null,null,null,null,null,null,null,null,true,false,null
2024-06-25,22855,Ian,Dippel,null,null,null,null,null,null,null,null,true,false,null
2024-08-08,22855,Ian,Dippel,null,null,null,null,null,null,null,null,false,false,null
2024-06-25,22856,Hans-Wolfgang,Hörle,null,null,null,null,null,null,null,null,true,false,null
2025-03-01,22856,Hans-Wolfgang,Hörle,null,null,null,null,null,null,null,null,true,false,null
2025-05-27,22856,Hans-Wolfgang,Hörle,null,null,null,null,null,null,null,null,false,false,null
2024-06-27,22926,Imke,Gorlitz,null,null,null,null,null,null,null,null,true,false,null
2024-01-01,22927,Timm,Fiebig,null,null,DEU,Krokerallee 5/2,Grimmen,95071,2024-10-01T00:00:00,2024-10-01T00:00:00,true,false,null
2024-08-01,22927,Timm,Fiebig,null,null,DEU,Krokerallee 5/2,Grimmen,95071,2024-10-01T00:00:00,2024-10-01T00:00:00,true,false,null
2024-09-17,22927,Timm,Fiebig,null,null,DEU,Krokerallee 5/2,Grimmen,95071,2024-10-01T00:00:00,2024-10-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-09-30,22927,Timm,Fiebig,null,2697,DEU,Thiesstraße 4,Lippstadt,73483,2024-10-01T00:00:00,2024-10-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
2024-10-01,22927,Timm,Fiebig,null,2697,DEU,Thiesstraße 4,Lippstadt,73483,2024-10-01T00:00:00,2024-10-01T00:00:00,true,false,"(UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna"
